"STATION","LATITUDE","LONGITUDE","ELEVATION","NAME","ANN-CLDD-BASE45","ANN-CLDD-BASE45_ATTRIBUTES","ANN-CLDD-BASE50","ANN-CLDD-BASE50_ATTRIBUTES","ANN-CLDD-BASE55","ANN-CLDD-BASE55_ATTRIBUTES","ANN-CLDD-BASE57","ANN-CLDD-BASE57_ATTRIBUTES","ANN-CLDD-BASE60","ANN-CLDD-BASE60_ATTRIBUTES","ANN-CLDD-BASE70","ANN-CLDD-BASE70_ATTRIBUTES","ANN-CLDD-BASE72","ANN-CLDD-BASE72_ATTRIBUTES","ANN-CLDD-NORMAL","ANN-CLDD-NORMAL_ATTRIBUTES","ANN-DUTR-NORMAL","ANN-DUTR-NORMAL_ATTRIBUTES","ANN-GRDD-TB4886","ANN-GRDD-TB4886_ATTRIBUTES","ANN-GRDD-TB5086","ANN-GRDD-TB5086_ATTRIBUTES","ANN-GRDD-BASE40","ANN-GRDD-BASE40_ATTRIBUTES","ANN-GRDD-BASE45","ANN-GRDD-BASE45_ATTRIBUTES","ANN-GRDD-BASE50","ANN-GRDD-BASE50_ATTRIBUTES","ANN-GRDD-BASE55","ANN-GRDD-BASE55_ATTRIBUTES","ANN-GRDD-BASE57","ANN-GRDD-BASE57_ATTRIBUTES","ANN-GRDD-BASE60","ANN-GRDD-BASE60_ATTRIBUTES","ANN-GRDD-BASE65","ANN-GRDD-BASE65_ATTRIBUTES","ANN-GRDD-BASE70","ANN-GRDD-BASE70_ATTRIBUTES","ANN-GRDD-BASE72","ANN-GRDD-BASE72_ATTRIBUTES","ANN-HTDD-BASE40","ANN-HTDD-BASE40_ATTRIBUTES","ANN-HTDD-BASE45","ANN-HTDD-BASE45_ATTRIBUTES","ANN-HTDD-BASE50","ANN-HTDD-BASE50_ATTRIBUTES","ANN-HTDD-BASE55","ANN-HTDD-BASE55_ATTRIBUTES","ANN-HTDD-BASE57","ANN-HTDD-BASE57_ATTRIBUTES","ANN-HTDD-BASE60","ANN-HTDD-BASE60_ATTRIBUTES","ANN-HTDD-NORMAL","ANN-HTDD-NORMAL_ATTRIBUTES","ANN-TAVG-NORMAL","ANN-TAVG-NORMAL_ATTRIBUTES","ANN-TMAX-AVGNDS-GRTH040","ANN-TMAX-AVGNDS-GRTH040_ATTRIBUTES","ANN-TMAX-AVGNDS-GRTH050","ANN-TMAX-AVGNDS-GRTH050_ATTRIBUTES","ANN-TMAX-AVGNDS-GRTH060","ANN-TMAX-AVGNDS-GRTH060_ATTRIBUTES","ANN-TMAX-AVGNDS-GRTH070","ANN-TMAX-AVGNDS-GRTH070_ATTRIBUTES","ANN-TMAX-AVGNDS-GRTH080","ANN-TMAX-AVGNDS-GRTH080_ATTRIBUTES","ANN-TMAX-AVGNDS-GRTH090","ANN-TMAX-AVGNDS-GRTH090_ATTRIBUTES","ANN-TMAX-AVGNDS-GRTH100","ANN-TMAX-AVGNDS-GRTH100_ATTRIBUTES","ANN-TMAX-AVGNDS-LSTH032","ANN-TMAX-AVGNDS-LSTH032_ATTRIBUTES","ANN-TMAX-NORMAL","ANN-TMAX-NORMAL_ATTRIBUTES","ANN-TMIN-AVGNDS-LSTH000","ANN-TMIN-AVGNDS-LSTH000_ATTRIBUTES","ANN-TMIN-AVGNDS-LSTH010","ANN-TMIN-AVGNDS-LSTH010_ATTRIBUTES","ANN-TMIN-AVGNDS-LSTH020","ANN-TMIN-AVGNDS-LSTH020_ATTRIBUTES","ANN-TMIN-AVGNDS-LSTH032","ANN-TMIN-AVGNDS-LSTH032_ATTRIBUTES","ANN-TMIN-AVGNDS-LSTH040","ANN-TMIN-AVGNDS-LSTH040_ATTRIBUTES","ANN-TMIN-AVGNDS-LSTH050","ANN-TMIN-AVGNDS-LSTH050_ATTRIBUTES","ANN-TMIN-AVGNDS-LSTH060","ANN-TMIN-AVGNDS-LSTH060_ATTRIBUTES","ANN-TMIN-AVGNDS-LSTH070","ANN-TMIN-AVGNDS-LSTH070_ATTRIBUTES","ANN-TMIN-NORMAL","ANN-TMIN-NORMAL_ATTRIBUTES","DJF-CLDD-BASE45","DJF-CLDD-BASE45_ATTRIBUTES","DJF-CLDD-BASE50","DJF-CLDD-BASE50_ATTRIBUTES","DJF-CLDD-BASE55","DJF-CLDD-BASE55_ATTRIBUTES","DJF-CLDD-BASE57","DJF-CLDD-BASE57_ATTRIBUTES","DJF-CLDD-BASE60","DJF-CLDD-BASE60_ATTRIBUTES","DJF-CLDD-BASE70","DJF-CLDD-BASE70_ATTRIBUTES","DJF-CLDD-BASE72","DJF-CLDD-BASE72_ATTRIBUTES","DJF-CLDD-NORMAL","DJF-CLDD-NORMAL_ATTRIBUTES","DJF-DUTR-NORMAL","DJF-DUTR-NORMAL_ATTRIBUTES","DJF-GRDD-TB4886","DJF-GRDD-TB4886_ATTRIBUTES","DJF-GRDD-TB5086","DJF-GRDD-TB5086_ATTRIBUTES","DJF-GRDD-BASE40","DJF-GRDD-BASE40_ATTRIBUTES","DJF-GRDD-BASE45","DJF-GRDD-BASE45_ATTRIBUTES","DJF-GRDD-BASE50","DJF-GRDD-BASE50_ATTRIBUTES","DJF-GRDD-BASE55","DJF-GRDD-BASE55_ATTRIBUTES","DJF-GRDD-BASE57","DJF-GRDD-BASE57_ATTRIBUTES","DJF-GRDD-BASE60","DJF-GRDD-BASE60_ATTRIBUTES","DJF-GRDD-BASE65","DJF-GRDD-BASE65_ATTRIBUTES","DJF-GRDD-BASE70","DJF-GRDD-BASE70_ATTRIBUTES","DJF-GRDD-BASE72","DJF-GRDD-BASE72_ATTRIBUTES","DJF-HTDD-BASE40","DJF-HTDD-BASE40_ATTRIBUTES","DJF-HTDD-BASE45","DJF-HTDD-BASE45_ATTRIBUTES","DJF-HTDD-BASE50","DJF-HTDD-BASE50_ATTRIBUTES","DJF-HTDD-BASE55","DJF-HTDD-BASE55_ATTRIBUTES","DJF-HTDD-BASE57","DJF-HTDD-BASE57_ATTRIBUTES","DJF-HTDD-BASE60","DJF-HTDD-BASE60_ATTRIBUTES","DJF-HTDD-NORMAL","DJF-HTDD-NORMAL_ATTRIBUTES","DJF-TAVG-NORMAL","DJF-TAVG-NORMAL_ATTRIBUTES","DJF-TMAX-AVGNDS-GRTH040","DJF-TMAX-AVGNDS-GRTH040_ATTRIBUTES","DJF-TMAX-AVGNDS-GRTH050","DJF-TMAX-AVGNDS-GRTH050_ATTRIBUTES","DJF-TMAX-AVGNDS-GRTH060","DJF-TMAX-AVGNDS-GRTH060_ATTRIBUTES","DJF-TMAX-AVGNDS-GRTH070","DJF-TMAX-AVGNDS-GRTH070_ATTRIBUTES","DJF-TMAX-AVGNDS-GRTH080","DJF-TMAX-AVGNDS-GRTH080_ATTRIBUTES","DJF-TMAX-AVGNDS-GRTH090","DJF-TMAX-AVGNDS-GRTH090_ATTRIBUTES","DJF-TMAX-AVGNDS-GRTH100","DJF-TMAX-AVGNDS-GRTH100_ATTRIBUTES","DJF-TMAX-AVGNDS-LSTH032","DJF-TMAX-AVGNDS-LSTH032_ATTRIBUTES","DJF-TMAX-NORMAL","DJF-TMAX-NORMAL_ATTRIBUTES","DJF-TMIN-AVGNDS-LSTH000","DJF-TMIN-AVGNDS-LSTH000_ATTRIBUTES","DJF-TMIN-AVGNDS-LSTH010","DJF-TMIN-AVGNDS-LSTH010_ATTRIBUTES","DJF-TMIN-AVGNDS-LSTH020","DJF-TMIN-AVGNDS-LSTH020_ATTRIBUTES","DJF-TMIN-AVGNDS-LSTH032","DJF-TMIN-AVGNDS-LSTH032_ATTRIBUTES","DJF-TMIN-AVGNDS-LSTH040","DJF-TMIN-AVGNDS-LSTH040_ATTRIBUTES","DJF-TMIN-AVGNDS-LSTH050","DJF-TMIN-AVGNDS-LSTH050_ATTRIBUTES","DJF-TMIN-AVGNDS-LSTH060","DJF-TMIN-AVGNDS-LSTH060_ATTRIBUTES","DJF-TMIN-AVGNDS-LSTH070","DJF-TMIN-AVGNDS-LSTH070_ATTRIBUTES","DJF-TMIN-NORMAL","DJF-TMIN-NORMAL_ATTRIBUTES","JJA-CLDD-BASE45","JJA-CLDD-BASE45_ATTRIBUTES","JJA-CLDD-BASE50","JJA-CLDD-BASE50_ATTRIBUTES","JJA-CLDD-BASE55","JJA-CLDD-BASE55_ATTRIBUTES","JJA-CLDD-BASE57","JJA-CLDD-BASE57_ATTRIBUTES","JJA-CLDD-BASE60","JJA-CLDD-BASE60_ATTRIBUTES","JJA-CLDD-BASE70","JJA-CLDD-BASE70_ATTRIBUTES","JJA-CLDD-BASE72","JJA-CLDD-BASE72_ATTRIBUTES","JJA-CLDD-NORMAL","JJA-CLDD-NORMAL_ATTRIBUTES","JJA-DUTR-NORMAL","JJA-DUTR-NORMAL_ATTRIBUTES","JJA-GRDD-TB4886","JJA-GRDD-TB4886_ATTRIBUTES","JJA-GRDD-TB5086","JJA-GRDD-TB5086_ATTRIBUTES","JJA-GRDD-BASE40","JJA-GRDD-BASE40_ATTRIBUTES","JJA-GRDD-BASE45","JJA-GRDD-BASE45_ATTRIBUTES","JJA-GRDD-BASE50","JJA-GRDD-BASE50_ATTRIBUTES","JJA-GRDD-BASE55","JJA-GRDD-BASE55_ATTRIBUTES","JJA-GRDD-BASE57","JJA-GRDD-BASE57_ATTRIBUTES","JJA-GRDD-BASE60","JJA-GRDD-BASE60_ATTRIBUTES","JJA-GRDD-BASE65","JJA-GRDD-BASE65_ATTRIBUTES","JJA-GRDD-BASE70","JJA-GRDD-BASE70_ATTRIBUTES","JJA-GRDD-BASE72","JJA-GRDD-BASE72_ATTRIBUTES","JJA-HTDD-BASE40","JJA-HTDD-BASE40_ATTRIBUTES","JJA-HTDD-BASE45","JJA-HTDD-BASE45_ATTRIBUTES","JJA-HTDD-BASE50","JJA-HTDD-BASE50_ATTRIBUTES","JJA-HTDD-BASE55","JJA-HTDD-BASE55_ATTRIBUTES","JJA-HTDD-BASE57","JJA-HTDD-BASE57_ATTRIBUTES","JJA-HTDD-BASE60","JJA-HTDD-BASE60_ATTRIBUTES","JJA-HTDD-NORMAL","JJA-HTDD-NORMAL_ATTRIBUTES","JJA-TAVG-NORMAL","JJA-TAVG-NORMAL_ATTRIBUTES","JJA-TMAX-AVGNDS-GRTH040","JJA-TMAX-AVGNDS-GRTH040_ATTRIBUTES","JJA-TMAX-AVGNDS-GRTH050","JJA-TMAX-AVGNDS-GRTH050_ATTRIBUTES","JJA-TMAX-AVGNDS-GRTH060","JJA-TMAX-AVGNDS-GRTH060_ATTRIBUTES","JJA-TMAX-AVGNDS-GRTH070","JJA-TMAX-AVGNDS-GRTH070_ATTRIBUTES","JJA-TMAX-AVGNDS-GRTH080","JJA-TMAX-AVGNDS-GRTH080_ATTRIBUTES","JJA-TMAX-AVGNDS-GRTH090","JJA-TMAX-AVGNDS-GRTH090_ATTRIBUTES","JJA-TMAX-AVGNDS-GRTH100","JJA-TMAX-AVGNDS-GRTH100_ATTRIBUTES","JJA-TMAX-AVGNDS-LSTH032","JJA-TMAX-AVGNDS-LSTH032_ATTRIBUTES","JJA-TMAX-NORMAL","JJA-TMAX-NORMAL_ATTRIBUTES","JJA-TMIN-AVGNDS-LSTH000","JJA-TMIN-AVGNDS-LSTH000_ATTRIBUTES","JJA-TMIN-AVGNDS-LSTH010","JJA-TMIN-AVGNDS-LSTH010_ATTRIBUTES","JJA-TMIN-AVGNDS-LSTH020","JJA-TMIN-AVGNDS-LSTH020_ATTRIBUTES","JJA-TMIN-AVGNDS-LSTH032","JJA-TMIN-AVGNDS-LSTH032_ATTRIBUTES","JJA-TMIN-AVGNDS-LSTH040","JJA-TMIN-AVGNDS-LSTH040_ATTRIBUTES","JJA-TMIN-AVGNDS-LSTH050","JJA-TMIN-AVGNDS-LSTH050_ATTRIBUTES","JJA-TMIN-AVGNDS-LSTH060","JJA-TMIN-AVGNDS-LSTH060_ATTRIBUTES","JJA-TMIN-AVGNDS-LSTH070","JJA-TMIN-AVGNDS-LSTH070_ATTRIBUTES","JJA-TMIN-NORMAL","JJA-TMIN-NORMAL_ATTRIBUTES","MAM-CLDD-BASE45","MAM-CLDD-BASE45_ATTRIBUTES","MAM-CLDD-BASE50","MAM-CLDD-BASE50_ATTRIBUTES","MAM-CLDD-BASE55","MAM-CLDD-BASE55_ATTRIBUTES","MAM-CLDD-BASE57","MAM-CLDD-BASE57_ATTRIBUTES","MAM-CLDD-BASE60","MAM-CLDD-BASE60_ATTRIBUTES","MAM-CLDD-BASE70","MAM-CLDD-BASE70_ATTRIBUTES","MAM-CLDD-BASE72","MAM-CLDD-BASE72_ATTRIBUTES","MAM-CLDD-NORMAL","MAM-CLDD-NORMAL_ATTRIBUTES","MAM-DUTR-NORMAL","MAM-DUTR-NORMAL_ATTRIBUTES","MAM-GRDD-TB4886","MAM-GRDD-TB4886_ATTRIBUTES","MAM-GRDD-TB5086","MAM-GRDD-TB5086_ATTRIBUTES","MAM-GRDD-BASE40","MAM-GRDD-BASE40_ATTRIBUTES","MAM-GRDD-BASE45","MAM-GRDD-BASE45_ATTRIBUTES","MAM-GRDD-BASE50","MAM-GRDD-BASE50_ATTRIBUTES","MAM-GRDD-BASE55","MAM-GRDD-BASE55_ATTRIBUTES","MAM-GRDD-BASE57","MAM-GRDD-BASE57_ATTRIBUTES","MAM-GRDD-BASE60","MAM-GRDD-BASE60_ATTRIBUTES","MAM-GRDD-BASE65","MAM-GRDD-BASE65_ATTRIBUTES","MAM-GRDD-BASE70","MAM-GRDD-BASE70_ATTRIBUTES","MAM-GRDD-BASE72","MAM-GRDD-BASE72_ATTRIBUTES","MAM-HTDD-BASE40","MAM-HTDD-BASE40_ATTRIBUTES","MAM-HTDD-BASE45","MAM-HTDD-BASE45_ATTRIBUTES","MAM-HTDD-BASE50","MAM-HTDD-BASE50_ATTRIBUTES","MAM-HTDD-BASE55","MAM-HTDD-BASE55_ATTRIBUTES","MAM-HTDD-BASE57","MAM-HTDD-BASE57_ATTRIBUTES","MAM-HTDD-BASE60","MAM-HTDD-BASE60_ATTRIBUTES","MAM-HTDD-NORMAL","MAM-HTDD-NORMAL_ATTRIBUTES","MAM-TAVG-NORMAL","MAM-TAVG-NORMAL_ATTRIBUTES","MAM-TMAX-NORMAL","MAM-TMAX-NORMAL_ATTRIBUTES","MAM-TMIN-AVGNDS-LSTH000","MAM-TMIN-AVGNDS-LSTH000_ATTRIBUTES","MAM-TMIN-AVGNDS-LSTH010","MAM-TMIN-AVGNDS-LSTH010_ATTRIBUTES","MAM-TMIN-AVGNDS-LSTH020","MAM-TMIN-AVGNDS-LSTH020_ATTRIBUTES","MAM-TMIN-AVGNDS-LSTH032","MAM-TMIN-AVGNDS-LSTH032_ATTRIBUTES","MAM-TMIN-AVGNDS-LSTH040","MAM-TMIN-AVGNDS-LSTH040_ATTRIBUTES","MAM-TMIN-AVGNDS-LSTH050","MAM-TMIN-AVGNDS-LSTH050_ATTRIBUTES","MAM-TMIN-AVGNDS-LSTH060","MAM-TMIN-AVGNDS-LSTH060_ATTRIBUTES","MAM-TMIN-AVGNDS-LSTH070","MAM-TMIN-AVGNDS-LSTH070_ATTRIBUTES","MAM-TMIN-NORMAL","MAM-TMIN-NORMAL_ATTRIBUTES","SON-CLDD-BASE45","SON-CLDD-BASE45_ATTRIBUTES","SON-CLDD-BASE50","SON-CLDD-BASE50_ATTRIBUTES","SON-CLDD-BASE55","SON-CLDD-BASE55_ATTRIBUTES","SON-CLDD-BASE57","SON-CLDD-BASE57_ATTRIBUTES","SON-CLDD-BASE60","SON-CLDD-BASE60_ATTRIBUTES","SON-CLDD-BASE70","SON-CLDD-BASE70_ATTRIBUTES","SON-CLDD-BASE72","SON-CLDD-BASE72_ATTRIBUTES","SON-CLDD-NORMAL","SON-CLDD-NORMAL_ATTRIBUTES","SON-DUTR-NORMAL","SON-DUTR-NORMAL_ATTRIBUTES","SON-GRDD-TB4886","SON-GRDD-TB4886_ATTRIBUTES","SON-GRDD-TB5086","SON-GRDD-TB5086_ATTRIBUTES","SON-GRDD-BASE40","SON-GRDD-BASE40_ATTRIBUTES","SON-GRDD-BASE45","SON-GRDD-BASE45_ATTRIBUTES","SON-GRDD-BASE50","SON-GRDD-BASE50_ATTRIBUTES","SON-GRDD-BASE55","SON-GRDD-BASE55_ATTRIBUTES","SON-GRDD-BASE57","SON-GRDD-BASE57_ATTRIBUTES","SON-GRDD-BASE60","SON-GRDD-BASE60_ATTRIBUTES","SON-GRDD-BASE65","SON-GRDD-BASE65_ATTRIBUTES","SON-GRDD-BASE70","SON-GRDD-BASE70_ATTRIBUTES","SON-GRDD-BASE72","SON-GRDD-BASE72_ATTRIBUTES","SON-HTDD-BASE40","SON-HTDD-BASE40_ATTRIBUTES","SON-HTDD-BASE45","SON-HTDD-BASE45_ATTRIBUTES","SON-HTDD-BASE50","SON-HTDD-BASE50_ATTRIBUTES","SON-HTDD-BASE55","SON-HTDD-BASE55_ATTRIBUTES","SON-HTDD-BASE57","SON-HTDD-BASE57_ATTRIBUTES","SON-HTDD-BASE60","SON-HTDD-BASE60_ATTRIBUTES","SON-HTDD-NORMAL","SON-HTDD-NORMAL_ATTRIBUTES","SON-TAVG-NORMAL","SON-TAVG-NORMAL_ATTRIBUTES","SON-TMAX-AVGNDS-GRTH040","SON-TMAX-AVGNDS-GRTH040_ATTRIBUTES","SON-TMAX-AVGNDS-GRTH050","SON-TMAX-AVGNDS-GRTH050_ATTRIBUTES","SON-TMAX-AVGNDS-GRTH060","SON-TMAX-AVGNDS-GRTH060_ATTRIBUTES","SON-TMAX-AVGNDS-GRTH070","SON-TMAX-AVGNDS-GRTH070_ATTRIBUTES","SON-TMAX-AVGNDS-GRTH080","SON-TMAX-AVGNDS-GRTH080_ATTRIBUTES","SON-TMAX-AVGNDS-GRTH090","SON-TMAX-AVGNDS-GRTH090_ATTRIBUTES","SON-TMAX-AVGNDS-GRTH100","SON-TMAX-AVGNDS-GRTH100_ATTRIBUTES","SON-TMAX-AVGNDS-LSTH032","SON-TMAX-AVGNDS-LSTH032_ATTRIBUTES","SON-TMAX-NORMAL","SON-TMAX-NORMAL_ATTRIBUTES","SON-TMIN-AVGNDS-LSTH000","SON-TMIN-AVGNDS-LSTH000_ATTRIBUTES","SON-TMIN-AVGNDS-LSTH010","SON-TMIN-AVGNDS-LSTH010_ATTRIBUTES","SON-TMIN-AVGNDS-LSTH020","SON-TMIN-AVGNDS-LSTH020_ATTRIBUTES","SON-TMIN-AVGNDS-LSTH032","SON-TMIN-AVGNDS-LSTH032_ATTRIBUTES","SON-TMIN-AVGNDS-LSTH040","SON-TMIN-AVGNDS-LSTH040_ATTRIBUTES","SON-TMIN-AVGNDS-LSTH050","SON-TMIN-AVGNDS-LSTH050_ATTRIBUTES","SON-TMIN-AVGNDS-LSTH060","SON-TMIN-AVGNDS-LSTH060_ATTRIBUTES","SON-TMIN-AVGNDS-LSTH070","SON-TMIN-AVGNDS-LSTH070_ATTRIBUTES","SON-TMIN-NORMAL","SON-TMIN-NORMAL_ATTRIBUTES"
"USW00003757","38.14167","-76.42917","6.4","ST INIGOES WEBSTER NAVAL OUTLYING FIELD, MD US","5476","Q","4198","Q","3087","Q","2692","Q","2142","Q","711","Q","507","Q","1349","Q","185","Q","4911","Q","4426","Q","6908","Q","5476","Q","4198","Q","3087","Q","2692","Q","2142","Q","1349","Q","711","Q","507","Q","419","Q","809","Q","1355","Q","2070","Q","2404","Q","2950","Q","3981","Q","578","Q","3418","Q","2974","Q","2342","Q","1741","Q","1049","Q","174","Q","0","Q","51","Q","670","Q","0","Q","13","Q","104","Q","728","Q","1249","Q","1909","Q","2520","Q","3316","Q","485","Q","102","Q","31","Q","8","Q","3","Q","-7777","Q","0","Q","0","Q","0","Q","174","Q","161","Q","121","Q","245","Q","102","Q","31","Q","8","Q","3","Q","-7777","Q","0","Q","0","Q","0","Q","374","Q","680","Q","1060","Q","1485","Q","1661","Q","1928","Q","2378","Q","386","Q","693","Q","349","Q","82","Q","5","Q","0","Q","0","Q","0","Q","49","Q","473","Q","0","Q","11","Q","95","Q","580","Q","809","Q","892","Q","900","Q","900","Q","299","Q","2881","Q","2423","Q","1962","Q","1778","Q","1501","Q","608","Q","451","Q","1045","Q","181","Q","2526","Q","2342","Q","3341","Q","2881","Q","2423","Q","1962","Q","1778","Q","1501","Q","1045","Q","608","Q","451","Q","0","Q","0","Q","0","Q","-7777","Q","-7777","Q","-7777","Q","3","Q","763","Q","920","Q","920","Q","920","Q","915","Q","782","Q","158","Q","0","Q","0","Q","854","Q","0","Q","0","Q","0","Q","0","Q","0","Q","0","Q","83","Q","608","Q","673","Q","1124","Q","765","Q","465","Q","371","Q","251","Q","30","Q","15","Q","108","Q","202","Q","1014","Q","891","Q","1527","Q","1124","Q","765","Q","465","Q","371","Q","251","Q","108","Q","30","Q","15","Q","36","Q","92","Q","194","Q","354","Q","443","Q","600","Q","917","Q","562","Q","663","Q","0","Q","3","Q","8","Q","106","Q","272","Q","594","Q","828","Q","917","Q","461","Q","1369","Q","980","Q","653","Q","540","Q","389","Q","73","Q","42","Q","196","Q","184","Q","1211","Q","1072","Q","1795","Q","1369","Q","980","Q","653","Q","540","Q","389","Q","196","Q","73","Q","42","Q","9","Q","36","Q","102","Q","231","Q","300","Q","422","Q","684","Q","596","Q","908","Q","871","Q","696","Q","439","Q","153","Q","10","Q","0","Q","0","Q","688","Q","0","Q","0","Q","2","Q","42","Q","168","Q","423","Q","710","Q","890","Q","505","Q"
